DATE,QTY,PRODUCT NAME,PRICE PER UNIT,TOTAL,PAYMENT METHOD,,,,
9/18/2025,1,SEAT COVER,250,250,,,,,
9/18/2025,5,ELECTRICAL TAPE,30,150,,,,,
9/18/2025,1,CABLE TIE ,80,80,,,,,
9/18/2025,4,Terminal Horn,10,40,,,,,
9/18/2025,1,Wire,180,180,,,,,
9/18/2025,1,Battery Terminal,10,10,,,,,
9/18/2025,1,AT FULLY 800ML,260,260,,,,,
9/18/2025,1,HUB DUMPER,100,100,,,,,
9/18/2025,1,BEARING ,80,80,,,,,
9/18/2025,1,SPROCKET SET ,650,650,,,,,
9/18/2025,1,Clutch Cable TMX,150,150,,,,,
9/18/2025,1,BULB,30,30,,,,,
9/18/2025,1,LED HEAD BULB,250,250,,,,,
9/18/2025,1,BOLT,20,20,,,,,
9/18/2025,1,PRESTONE COOLANT 500ML,130,130,,,,,
9/19/2025,1,AT Fully 900,265,265,,,,,
9/19/2025,2,Shell Gear Oil ,85,170,,,,,
9/19/2025,1,200-17 TUBE ,150,150,,,,,
9/19/2025,1,AT Fully 800ML,250,250,,,,,
9/19/2025,1,Electrical Tape,30,30,,,,,
9/19/2025,1,Grease,30,30,,,,,
9/19/2025,1,Fly Ball Click Genuine,330,330,,,,,
9/19/2025,1,Chain Lock,20,20,,,,,
9/19/2025,1,Spring,20,20,,,,,
9/19/2025,1,Seat Cover,300,300,,,,,
9/19/2025,1,Bolt,162,162,,,,,
9/19/2025,1,Side Mirror,200,200,,,,,
9/19/2025,2,Bolt,10,20,,,,,
9/19/2025,1,Spark Plug,80,80,,,,,
9/19/2025,1,Brake Fluid,70,70,,,,,
9/19/2025,1,Anti Rust,130,130,,,,,
9/19/2025,1,FUEL HOSE,40,40,,,,,
9/19/2025,1,285-17 TUBE ,150,150,,,,,
9/19/2025,1,CHAIN 130L,320,320,,,,,
9/19/2025,1,90/80-14 Tubeless,"1,050","1,050",,,,,
9/19/2025,1,AT Fully 800ML,250,250,,,,,
9/19/2025,2,Electrical Tape,30,60,,,,,
9/19/2025,1,Nut,5,5,,,,,
9/19/2025,1,STARTER MOTOR,750,750,,,,,
9/19/2025,1,SAND PAPER,40,40,,,,,
9/19/2025,1,CVT,220,220,,,,,
9/19/2025,1,SPARK PLUG NGK,180,180,,,,,
9/19/2025,1,AT MULTI 800ML ,215,215,,,,,
9/19/2025,1,ALLEN BOLT ,35,35,,,,,
9/19/2025,1,PULLEY DRIVE,520,520,,,,,
9/19/2025,1,DRIVE FACE ,220,220,,,,,
9/19/2025,1,HIRC BACK PLATE ,250,250,,,,,
9/19/2025,1,,100,100,,,,,
9/20/2025,1,AT Fully 800ML,215,215,,,,,
9/20/2025,1,YAMAHA BRAKE SHOE ORIGINAL,350,350,,,,,
9/20/2025,1,T CABLE ,150,150,,,,,
9/20/2025,2,SHELL AX3 1L,270,540,,,,,
9/20/2025,2,MODULE BULB,30,60,,,,,
9/20/2025,1,YAMAHA SLIDER ORIGINAL,225,225,,,,,
9/20/2025,1,YAMAHA BELL NUT ORIGINAL,80,80,,,,,
9/20/2025,2,FLANGE BOLT,40,80,,,,,
9/20/2025,4,WASHER,5,20,,,,,
9/20/2025,1,Grease,10,10,,,,,
9/20/2025,1,BEARING 6303 LOCAL,100,100,,,,,
9/20/2025,2,BEARING 6300 ORDINARY,80,160,,,,,
9/20/2025,1,CABLE TIE,5,10,,,,,
9/20/2025,1,5A MOTOLITE BATTERY,785,785,,,,,
9/20/2025,1,SPROCKET SET  DREAM 38 ,6620,6620,,,,,
9/20/2025,1,TUBELESS VALVE,40,40,,,,,
9/20/2025,1,HIRC PULLEY SET NMAX,2000,2000,,,,,
9/20/2025,1,HIRC CLUTCH SPRING,175,175,,,,,
9/20/2025,1,225–17 Tube,160,160,,,,,
9/20/2025,1,Electrical Tape,30,30,,,,,
9/20/2025,1,HIRC BELL NMAX,"1,630","1,630",,,,,
9/20/2025,1,HIRC MAGIC WASHER,100,100,,,,,
9/20/2025,1,PULLEY BALL (K36),330,330,,,,,
9/20/2025,1,SLIDER (K1N),170,170,,,,,
9/20/2025,1,SHELL AX7 800ML,315,315,,,,,
9/20/2025,1,APIDO ,250,250,,,,,
9/20/2025,1,Electrical Tape,30,30,,,,,
9/20/2025,2,Oil Seal,50,100,,,,,
9/20/2025,1,Electrical Tape,30,30,,,,,
9/20/2025,1,Electrical Tape,30,30,,,,,
9/20/2025,1,Oil Clip Stick ,190,190,,,,,
9/20/2025,1,HI-TEMP,30,30,,,,,
9/20/2025,1,SHOE ORIGINAL (57L),740,740,,,,,
9/20/2025,3,SLIDER (25X),75,225,,,,,
9/20/2025,1,BELT(5TL),540,540,,,,,
9/20/2025,1,Pulley Ball (54P),330,330,,,,,
9/20/2025,1,CVT,220,220,,,,,
9/20/2025,1,HI-Temp,10,10,,,,,
9/20/2025,1,RUG,30,30,,,,,
9/20/2025,3,Nut & Lock Washer,6,18,,,,,
9/20/2025,1,COOLANT 1L,200,200,,,,,
9/20/2025,2,ALLEN BOLT,80,160,,,,,
9/20/2025,1,YAMAHA BELL NUT ORIGINAL,80,80,,,,,
9/20/2025,1,Handle Switch Mio LH,300,300,,,,,
9/20/2025,1,Bolt Cup,20,20,,,,,
9/20/2025,2,WIRE,40,80,,,,,
9/20/2025,1,Fork Oil,80,80,,,,,
9/20/2025,1,RUG,10,10,,,,,
9/20/2025,1,HIRC PULLEY BALL BEAT FI,300,300,,,,,
9/20/2025,1,FOOTREST GOLD,230,230,,,,,
9/20/2025,4,WIRE,40,160,,,,,
9/20/2025,2,BEARING 6301 NSK,200,400,,,,,
9/20/2025,1,MANIFOLD,200,200,,,,,
9/20/2025,1,Side mirror,280,280,,,,,
9/20/2025,1,SPRING,300,300,,,,,
9/20/2025,1,Bearing 6301,80,160,,,,,
9/20/2025,1,275-17 FUJI TIRE ,670,670,,,,,
9/20/2025,1,275-17 LEO TUBE,180,180,,,,,
9/20/2025,1,Brakepad ,120,120,,,,,
9/20/2025,1,VALVE SEAT (2PH SET),700,700,,,,,
9/20/2025,1,SEALANT,120,120,,,,,
9/20/2025,1,3 WAY SWITCH,220,220,,,,,
9/20/2025,1,BRACKET ,250,250,,,,,
9/20/2025,1,Electrical Tape,30,30,,,,,
9/20/2025,1,Relay Set,150,150,,,,,
9/20/2025,2,WIRE,40,80,,,,,
9/20/2025,6,Bolt,10,60,,,,,
9/20/2025,1,Washer,6,6,,,,,
9/20/2025,1,LED Bulbs,250,250,,,,,
9/20/2025,1,Signal Light Switch,50,50,,,,,
9/20/2025,1,SEALANT,120,120,,,,,
9/20/2025,1,HAND GRIP,150,150,,,,,
9/20/2025,1,Side Mirror HOLDER,200,200,,,,,
9/20/2025,1,T-Pipe,30,30,,,,,
9/20/2025,1,Bolt 5X30,10,30,,,,,
9/20/2025,1,T CABLE ,150,150,,,,,
9/21/2025,1,Castrol 800 Activ,240,240,,,,,
9/21/2025,2,SIGNAL LIGHT ASSY ,150,300,,,,,
9/21/2025,1,GASKET ALL,100,100,,,,,
9/21/2025,1,FLASHER RELAY,100,100,,,,,
9/21/2025,1,Relay,100,100,,,,,
9/21/2025,1,CHAIN 130L,320,320,,,,,
9/21/2025,1,SEALANT ,100,100,,,,,
9/21/2025,1,SIDE MIRROR ,250,250,,,,,
9/21/2025,1,GASKET ALL,95,95,,,,,
9/21/2025,1,Brake Pad (Original),390,390,,,,,
9/21/2025,1,SIDE MIRROR,220,220,,,,,
9/21/2025,2,EXTENSION,30,60,,,,,
9/21/2025,1,ENGINE SPROCKET,100,100,,,,,
9/21/2025,1,130/70-13 TUBELESS,1400,1400,,,,,
9/21/2025,1,Brake Lever,350,350,,,,,
9/21/2025,1,Castrol Power1 1L ,350,350,,,,,
9/21/2025,1,Castrol 800ML Power1,315,315,,,,,
9/21/2025,1,275-17 TIRE,650,650,,,,,
9/21/2025,1,225–17 TUBE,180,180,,,,,
9/21/2025,1,CASTROL 1L POWER1,360,360,,,,,
9/21/2025,1,Castrol 800ML Power1 ,315,315,,,,,
9/21/2025,1,SHELL 800ML,315,315,,,,,
9/21/2025,1,Electrical Tape,30,30,,,,,
9/21/2025,1,Brake Shoe (Original Honda),380,380,,,,,
9/21/2025,1,110/70–13 Old Stock,700,700,,,,,
9/21/2025,1,YAMALUBE BLUE CORE 1L,360,360,,,,,
9/21/2025,1,Bolt,22,22,,,,,
9/21/2025,2,Plate Bolt,10,20,,,,,
9/21/2025,1,SEALANT,120,120,,,,,
9/21/2025,1,KANYOTO ,40,40,,,,,
9/21/2025,1,PIAA HORN,500,500,,,,,
9/21/2025,2,Bearing,75,150,,,,,
9/21/2025,1,Spark Plug NGK,150,150,,,,,
9/21/2025,1,Castrol 800ML Power1,315,315,,,,,
9/21/2025,1,Exhaust Gasket,30,30,,,,,
9/21/2025,1,Brake Master Assy Domino,900,900,,,,,
9/21/2025,1,Side Mirror,200,200,,,,,
9/21/2025,1,Handle Switch Domino,350,350,,,,,
9/21/2025,1,STATOR COIL ASSEMBLY XRM 110,470,470,,,,,
9/21/2025,1,HIRC SLIDER,150,150,,,,,
9/21/2025,1,HEAD GASKET 2DP,180,180,,,,,
9/21/2025,1,Brake Shoe (Barako),220,220,,,,,
9/21/2025,1,110/70-14 TUBELESS TIRE,"1,450","1,450",,,,,
9/21/2025,3,YAMALUBE BLUE CORE 1L,360,"1,080",,,,,
9/21/2025,1,HANDLE BAR (2PV),700,700,,,,,
9/21/2025,1,FUJI 275-17 TIRE,670,670,,,,,
9/21/2025,1,Keikhin Caburetor (C100),500,500,,,,,
9/21/2025,1,Yamaha Cam Bearing Big (Nmax/Aerox),320,320,,,,,
9/21/2025,2,SHELL AX7 800ML,315,630,,,,,
9/21/2025,1,BEARING 6203 NSK,250,250,,,,,
9/21/2025,1,BRACKET MIO,200,200,,,,,
9/21/2025,1,HAND GRIP,200,200,,,,,
9/21/2025,1,LEO TUBE 275-17,180,180,,,,,
9/21/2025,2,OIL SEAL (3AY),150,300,,,,,
9/21/2025,1,SEALANT,120,120,,,,,
9/21/2025,1,Clutch Cable,120,120,,,,,
9/21/2025,1,Speedo Cable,100,100,,,,,
9/21/2025,1,Spark Plug,85,85,,,,,
9/21/2025,1,Flasher Relay,90,90,,,,,
9/21/2025,1,Handle Grip Set,80,80,,,,,
9/21/2025,1,Brake Fluid,70,70,,,,,
9/21/2025,2,ELECTRICAL TAPE,30,60,,,,,
9/21/2025,2,EXTENSION (Valve),30,60,,,,,
9/21/2025,1,Oil Filter,50,50,,,,,
9/21/2025,1,Gasket Maker,45,45,,,,,
9/21/2025,1,Air Filter Sponge,40,40,,,,,
9/21/2025,1,Headlight Bulb,30,30,,,,,
9/21/2025,1,Plate Bolt (Set),25,25,,,,,
9/21/2025,2,RUG (Cleaning Cloth),10,20,,,,,
9/21/2025,1,Fuse (Pack of 5),20,20,,,,,
9/21/2025,2,T BOLT 8X80,35,70,,,,,
9/21/2025,2,NUT (M6),5,10,,,,,
9/21/2025,2,BOLT STAINLESS,30,60,,,,,
9/21/2025,1,Valve Cap (Set),15,15,,,,,
9/21/2025,1,Handle Bar End,150,150,,,,,
9/21/2025,1,Side Stand Spring,30,30,,,,,
9/21/2025,1,Clutch Holder CG200,220,220,,,,,
9/21/2025,1,FLANGE BOLT 6X30 SS,55,55,,,,,
9/21/2025,1,NUT,5,5,,,,,
9/21/2025,1,CABLE TIE,5,5,,,,,
9/21/2025,2,WASHER,8,14,,,,,
9/21/2025,1,BRAKE PAD (50C),390,390,,,,,
9/21/2025,1,CHAIN ADJUSTER,150,150,,,,,
9/21/2025,1,BRAKE FLUID,70,70,,,,,
9/21/2025,1,HI-TEMP,30,30,,,,,
9/21/2025,1,,50,50,,,,,
9/22/2025,1,CYLINDER BLOCK (Standard),"1,350","1,350",,,,,
9/22/2025,1,90/90-14 TUBELESS TIRE (Premium),"1,200","1,200",,,,,
9/22/2025,1,80/90-14 TUBELESS TIRE (Premium),"1,100","1,100",,,,,
9/22/2025,1,5L Extreme Battery,785,785,,,,,
9/22/2025,1,Sprocket Set (Chain + Sprockets),650,650,,,,,
9/22/2025,1,BRAKE PAD ORIGINAL CLICK,550,550,,,,,
9/22/2025,2,SPRAY BRAKE (Cleaner),200,400,,,,,
9/22/2025,2,PRESTONE COOLANT,180,360,,,,,
9/22/2025,1,BRAKE SHOE ORIGINAL YAMAHA,360,360,,,,,
9/22/2025,1,Handle Switch Assembly (L/R),300,300,,,,,
9/22/2025,1,FULLY 800ML (Engine Oil),250,250,,,,,
9/22/2025,1,Headlight Assembly (LED),220,220,,,,,
9/22/2025,1,SIDE MIRROR (Pair),200,200,,,,,
9/22/2025,2,ALLEN BOLT,70,140,,,,,
9/22/2025,1,SPARK PLUG CUP,80,80,,,,,
9/22/2025,2,ELECTRICAL TAPE,30,60,,,,,
9/22/2025,1,OIL FILTER,50,50,,,,,
9/22/2025,1,Piston Pin Set,40,40,,,,,
9/22/2025,1,Gasket Set (Small),4,4,,,,,
9/22/2025,1,HIRC Torque Drive (Mio Sporty),800,800,,,,,
9/22/2025,1,5L MOTOLITE BATTERY,785,785,,,,,
9/22/2025,1,275-17 LASER (Tire),650,650,,,,,
9/22/2025,1,Sprocket Set (428/130L),650,650,,,,,
9/22/2025,2,AT FULLY 800ML,260,520,,,,,
9/22/2025,1,BRAKE LEVER (Set),450,450,,,,,
9/22/2025,1,YAMALUBE BLUE CORE 1L,360,360,,,,,
9/22/2025,1,Quick Throttle,350,350,,,,,
9/22/2025,1,CASTROL 800ML (Power 1),315,315,,,,,
9/22/2025,1,Seat Cover,300,300,,,,,
9/22/2025,1,REGULATOR,280,280,,,,,
9/22/2025,1,AIR FILTER,250,250,,,,,
9/22/2025,1,CASTROL ACTIV 800,240,240,,,,,
9/22/2025,1,CVT CLEANER,220,220,,,,,
9/22/2025,1,WD40 (Lubricant),220,220,,,,,
9/22/2025,1,BRAKE PAD,200,200,,,,,
9/22/2025,1,Side Mirror,200,200,,,,,
9/22/2025,1,NGK SPARKPLUG,180,180,,,,,
9/22/2025,1,250-17 TUBE,170,170,,,,,
9/22/2025,1,Clutch Cable,150,150,,,,,
9/22/2025,1,Speedo Cable,100,100,,,,,
9/22/2025,1,Horn,90,90,,,,,
9/22/2025,1,Flasher Relay,90,90,,,,,
9/22/2025,1,Handle Grip Set,80,80,,,,,
9/22/2025,1,Brake Fluid,70,70,,,,,
9/22/2025,2,ELECTRICAL TAPE,30,60,,,,,
9/22/2025,1,Oil Filter,50,50,,,,,
9/22/2025,1,Oil Filter,50,50,,,,,
9/22/2025,1,Cable Guide,50,50,,,,,
9/22/2025,1,Gasket Maker,45,45,,,,,
9/22/2025,2,CABLE TIE,10,20,,,,,
9/22/2025,1,Bolt 6x20,8,8,,,,,
9/23/2025,1,HIRC PULLEY SET CLICK,"1,670","1,670",,,,,
9/23/2025,1,HIRC CLUTCH SHOE,975,975,,,,,
9/23/2025,1,Rear Fender (Small),695,695,,,,,
9/23/2025,1,BELT ORIGINAL (K44),680,680,,,,,
9/23/2025,1,275-17 TIRE,675,675,,,,,
9/23/2025,1,250-17 TIRE,550,550,,,,,
9/23/2025,1,HIRC PULLEY BALL,300,300,,,,,
9/23/2025,1,BALL RACE XRM,300,300,,,,,
9/23/2025,1,Headlight Bulb LED,280,280,,,,,
9/23/2025,1,TORQUE BEARING ORIGINAL,260,260,,,,,
9/23/2025,1,AT FULLY 800ML,260,260,,,,,
9/23/2025,1,SEAT COVER,250,250,,,,,
9/23/2025,1,LIPAN 110 CDI,250,250,,,,,
9/23/2025,1,CVT Cleaner,220,220,,,,,
9/23/2025,2,BEARING (6201/6301),80,160,,,,,
9/23/2025,1,Clutch Cable,150,150,,,,,
9/23/2025,2,ORING CLICK (Water/Oil Seal),70,140,,,,,
9/23/2025,1,Throttle Cable,110,110,,,,,
9/23/2025,1,Speedometer Cable,100,100,,,,,
9/23/2025,3,ELECTRICAL TAPE,30,90,,,,,
9/23/2025,1,Horn,90,90,,,,,
9/23/2025,1,Flasher Relay,90,90,,,,,
9/23/2025,1,Spark Plug,85,85,,,,,
9/23/2025,1,Handle Grip Set,80,80,,,,,
9/23/2025,1,Brake Fluid,70,70,,,,,
9/23/2025,1,Oil Filter,50,50,,,,,
9/23/2025,1,Gasket Maker,45,45,,,,,
9/23/2025,2,SIGNAL LIGHT (Small),20,40,,,,,
9/23/2025,2,T-Bolt 8x30,15,30,,,,,
9/23/2025,1,Chain Lock,25,25,,,,,
9/23/2025,1,Tire Valve (Set),25,25,,,,,
9/23/2025,1,Bolt 6x15,10,10,,,,,
9/23/2025,1,Washer (Pack),10,10,,,,,
9/23/2025,1,Plate Bolt,10,10,,,,,
9/23/2025,1,Nut M8,5,5,,,,,
9/23/2025,1,RELAY,80,80,,,,,
9/23/2025,1,RELAY SET ,120,120,,,,,
9/23/2025,1,HIRC AIR FILTER,400,400,,,,,
9/23/2025,2,WIRE,40,80,,,,,
9/23/2025,1,3 WAY SWITCH,180,180,,,,,
9/23/2025,6,Bolt,15,90,,,,,
9/23/2025,1,Signal Light Socket,70,70,,,,,
9/23/2025,1,,200,200,,,,,
9/23/2025,2,ALLEN BOLT ,30,60,,,,,
9/23/2025,1,Brake Rod,100,100,,,,,
9/23/2025,2,Brake Shoe,150,300,,,,,
9/23/2025,1,RUG,10,10,,,,,
9/23/2025,1,GREASE,10,10,,,,,
9/23/2025,1,BOLT,40,40,,,,,
9/23/2025,1,Flat BAR,100,100,,,,,
9/23/2025,2,Light,35,70,,,,,
9/23/2025,1,BRAKE SHOE,150,150,,,,,
9/23/2025,1,BRAKE PAD,120,120,,,,,
9/23/2025,2,Bearing 6301,80,160,,,,,
9/23/2025,1,TUBLESS VALVE,50,50,,,,,
9/23/2025,1,MOTOLITE 4L BATTERY ,750,750,,,,,
9/23/2025,2,T-Bolt 8×20,10,20,,,,,
9/23/2025,1,MULTI 800ML,200,200,,,,,
9/23/2025,1,Brake Fluid,70,70,,,,,
9/23/2025,1,Belt (STL),540,540,,,,,
9/23/2025,1,LEO Tube 2.50–17,170,170,,,,,
9/23/2025,1,LEO Tube 2.00–17,150,150,,,,,
9/23/2025,1,NGK ORIGINAL,180,180,,,,,
9/23/2025,1,Headlight Bulb (Big),100,100,,,,,
9/23/2025,1,LEO Tube 200–17,150,150,,,,,
9/23/2025,1,90/80-14 WITH SEALANT ,1050,1050,,,,,
9/23/2025,1,SILVESTRE Brake Pad,200,200,,,,,
9/23/2025,1,Castrol Active 1L,265,265,,,,,
9/23/2025,1,PRESTONE Coolant 500ml,130,130,,,,,
9/23/2025,1,RUG,10,10,,,,,
9/23/2025,1,FULLY 1L ,280,280,,,,,
9/23/2025,1,GEAR OIL ,95,95,,,,,
9/23/2025,1,OIL FILTER,50,50,,,,,
9/23/2025,1,MULTI 800ML,200,200,,,,,
9/23/2025,1,CAMSHAFT ORIGINAL,1600,1600,,,,,
9/23/2025,2,FUSE,10,20,,,,,
9/24/2025,1,Brake Fluid,170,170,,,,,
9/24/2025,1,Brake Pad,250,250,,,,,
9/24/2025,1,fully 800ml ,40,40,,,,,
9/24/2025,1,Oil Filter,190,190,,,,,
9/24/2025,1,300-17 Tube,500,500,,,,,
9/24/2025,1,Brake Caliper ,500,500,,,,,
9/24/2025,1,Multi 800ML,100,100,,,,,
9/24/2025,1,HIRC WASHER,150,150,,,,,
9/24/2025,1,Change Pedal,170,170,,,,,
9/24/2025,1,275-17 TUBE,180,180,,,,,
9/24/2025,2,HI-TEMP ,30,60,,,,,
9/24/2025,2,PYLOX,315,315,,,,,
9/24/2025,1,Shell (AX7) 800ml,315,315,,,,,
9/24/2025,1,Wax,280,280,,,,,
9/24/2025,1,FULLY 1L ,40,40,,,,,
9/24/2025,1,Brake Switch,48,48,,,,,
9/24/2025,2,BEARING 6201 NSK ,220,440,,,,,
9/24/2025,1,RUG,70,70,,,,,
9/24/2025,1,GREASE,70,70,,,,,
9/24/2025,1,Decorated,200,200,,,,,
9/24/2025,1,Castrol Power 1 800ml,315,315,,,,,
9/24/2025,1,LED HEAD BULB ,280,280,,,,,
9/24/2025,1,E. Tape,30,30,,,,,
9/24/2025,1,Signal Light Assy,150,150,,,,,
9/24/2025,1,Sprocket,220,220,,,,,
9/24/2025,1,Engine Sprocket,100,100,,,,,
9/24/2025,1,Bolt,37,37,,,,,
9/24/2025,1,Fuse Box,80,80,,,,,
9/24/2025,1,3.00–18 Tube,200,200,,,,,
9/24/2025,1,Castrol AX7 800 ml,315,315,,,,,
9/24/2025,1,Electrical Tape,30,30,,,,,
9/24/2025,1,Air Filter,200,200,,,,,
9/24/2025,1,130/70–13 Tubeless,1400,1400,,,,,
9/24/2025,1,Shell Gear Oil ,85,85,,,,,
9/24/2025,1,Brake Fluid,70,70,,,,,
9/24/2025,1,Castrol 1L POWER 1 ,360,360,,,,,
9/24/2025,1,Samurai Black Matte,280,280,,,,,
9/24/2025,1,Signal Light Bulb,20,20,,,,,
9/24/2025,1,Seat Cover,330,330,,,,,
9/24/2025,1,Brake Shoe,220,220,,,,,
9/24/2025,1,Spark Plug Cup,80,80,,,,,
9/24/2025,1,Brake Pad,100,100,,,,,
9/24/2025,1,Decorated Belt,100,100,,,,,
9/24/2025,3,Bolt 8×25,35,105,,,,,
9/24/2025,4,Nut,5,20,,,,,
9/24/2025,4,Washer,3,12,,,,,
9/24/2025,1,Allen Bolt 8×10,43,43,,,,,
9/24/2025,1,Bolt 8×45,48,48,,,,,
9/25/2025,1,BRAKE FLUID,70,70,,,,,
9/25/2025,1,HUB DUMPER,100,,,,,,
9/25/2025,1,HEADLIGHT SOCKET ,70,,,,,,
9/25/2025,1,BOLT 5X15 ,10,,,,,,
9/25/2025,3,T BOLT 10X25,15,45,,,,,
9/25/2025,1,Electrical Tape,30,,,,,,
9/25/2025,1,Chain 120L,300,,,,,,
9/25/2025,1,250–17 Raptor,550,,,,,,
9/25/2025,1,225–17 Tube,160,,,,,,
9/25/2025,1,SHELL AX5 1L ,285,,,,,,
9/25/2025,1,Oil Filter Yamaha,50,,,,,,
9/25/2025,2,CVT,150,300,,,,,
9/25/2025,1,FUEL FILTER,100,,,,,,
9/25/2025,1,HIRC Clutch Spring,175,,,,,,
9/25/2025,1,HIRC Pulley Ball,365,,,,,,
9/25/2025,1,Long Ride,380,,,,,,
9/25/2025,1,NGK,180,,,,,,
9/25/2025,1,7L THAIWORKZ BATTERY,730,,,,,,
9/25/2025,2,CABLE TIE,3,6,,,,,
9/25/2025,1,Chain Adjuster,50,,,,,,
9/25/2025,1,Duromax 275–17,670,,,,,,
9/25/2025,1,275–17 LEO TUBE ,180,,,,,,
9/25/2025,1,Oil Seal,70,,,,,,
9/25/2025,1,PRESTONE COOLANT 500ML,110,,,,,,
9/25/2025,1,PYLOX,150,,,,,,
9/25/2025,1,ELECTRICAL TAPE,30,,,,,,
9/25/2025,2,BOLT,25,50,,,,,
9/25/2025,1,RUG,10,,,,,,
9/25/2025,1,BRAKE SHOE,150,,,,,,
9/25/2025,1,Seat Cover,330,,,,,,
9/25/2025,1,SHELL 800ML AX5,250,,,,,,
9/25/2025,1,Horn,150,,,,,,
9/25/2025,1,Brake Fluid,70,,,,,,
9/25/2025,1,BOLT,10,,,,,,
9/25/2025,1,APIDO,200,,,,,,
9/25/2025,1,Heat Guard,160,,,,,,
9/25/2025,1,Spark Plug CUP,80,,,,,,
9/25/2025,1,Spark Plug CUP,40,,,,,,
9/25/2025,1,NGK SPARK PLUG ,120,,,,,,
9/26/2025,1,225–17 Tube,160,,,,,,
9/26/2025,5,Push Nut,20,100,,,,,
9/26/2025,1,OIL SEAL ORIGINAL (19800),100,,,,,,
9/26/2025,2,Castrol Activ 800ML,240,480,,,,,
9/26/2025,1,BRAKE PEDAL,250,,,,,,
9/26/2025,1,Brake Shoe,150,,,,,,
9/26/2025,1,Grease,10,,,,,,
9/26/2025,1,Bolt,20,,,,,,
9/26/2025,2,Brake Pad,120,240,,,,,
9/26/2025,1,BRAKE SHOE ,150,,,,,,
9/26/2025,2,PLAIN WASHER ,5,10,,,,,
9/26/2025,1,SPRING,40,,,,,,
9/26/2025,1,Castrol AX7 1L,360,,,,,,
9/26/2025,1,BOLT,15,,,,,,
9/26/2025,1,HIRC SLIDER ,150,,,,,,
9/26/2025,1,BOLT,36,,,,,,
9/26/2025,1,HIRC Pulley Ball,365,,,,,,
9/26/2025,1,HIRC Center Spring,310,,,,,,
9/26/2025,1,250–17 Tube,170,,,,,,
9/26/2025,1,HIRC Center Spring ,310,,,,,,
9/26/2025,1,HIRC Clutch Spring,175,,,,,,
9/26/2025,3,Wire,40,120,,,,,
9/26/2025,2,Electrical Tape,30,60,,,,,
9/26/2025,1,Cable Tie,10,10,,,,,
9/26/2025,1,Chain Lock,25,,,,,,
9/26/2025,1,300-17 TUBE,190,,,,,,
9/26/2025,1,BRAKE PAD,120,,,,,,
9/26/2025,1,HAND GRIP ,220,,,,,,
9/26/2025,1,Break Master Kit,120,,,,,,
9/26/2025,1,Fully 800ml,250,,,,,,
9/26/2025,1,Shell Scooter,330,,,,,,
9/26/2025,1,Shell Gear Oil ,85,,,,,,
9/26/2025,1,Inner Tube (2PV),770,,,,,,
9/26/2025,1,Pulley Brake (KWN),264,,,,,,
9/26/2025,1,Fork Oil,80,80,,,,,
9/26/2025,1,Head Socket,80,80,,,,,
9/26/2025,1,LED Head Light,250,250,,,,,
9/26/2025,1,Side Mirror,200,200,,,,,
9/26/2025,1,2.75–17 Tube,180,180,,,,,
9/26/2025,1,Speedometer,150,150,,,,,
9/26/2025,1,Shell AX5 800 ml,250,250,,,,,
9/26/2025,1,Samurai Spray,300,300,,,,,
9/26/2025,1,Sealant,120,120,,,,,
9/26/2025,2,Cable Tie,5,10,,,,,
9/26/2025,1,CVT Cleaner,220,220,,,,,
9/26/2025,1,185-17 TUBE,150,150,,,,,
9/26/2025,1, Wire 1.5,50,50,,,,,
9/26/2025,1,Electrical Tape,30,30,,,,,
9/26/2025,1,Battery Terminal,10,10,,,,,
9/26/2025,2,Cable Tie,5,10,,,,,
9/26/2025,1,Pulley Ball,220,220,,,,,
9/26/2025,1,Hi-Temp,30,30,,,,,
9/26/2025,1,Mutaru ,1200,1200,,,,,
9/26/2025,1,Cable Tie,5,5,,,,,
9/26/2025,1,Sealant,120,120,,,,,
9/26/2025,1,Hangin,20,20,,,,,
9/26/2025,1,Brake Pad (50C),390,390,,,,,
9/26/2025,1,T-Cable,150,150,,,,,
9/26/2025,1,Clutch Cable R150,150,150,,,,,
9/26/2025,1,Brake Fluid,70,70,,,,,
9/26/2025,1,Cable Tie,5,5,,,,,
9/26/2025,1,Grease,10,10,,,,,
9/27/2025,1,Castrol Activ 800ml,240,240,,,,,
9/27/2025,2,Module Bulb,30,60,,,,,
9/27/2025,2,Plate Bolt,10,20,,,,,
9/27/2025,1,250–17 Tube,170,170,,,,,
9/27/2025,1,Fully 800ml,250,250,,,,,
9/27/2025,1,Brake Shoe,200,200,,,,,
9/27/2025,1,AT Multi 800ml,215,215,,,,,
9/27/2025,1,Oil Filter,50,50,,,,,
9/27/2025,1,Castrol Power 1 1L,360,360,,,,,
9/27/2025,2,60/80–17 Tire,430,860,,,,,
9/27/2025,2,Bearings,80,160,,,,,
9/27/2025,1,LED Head Bulb,220,220,,,,,
9/27/2025,4,Bolt,20,80,,,,,
9/27/2025,1,Brake Fluid,70,70,,,,,
9/27/2025,1,CVT,150,150,,,,,
9/27/2025,2,bolt,20,40,,,,,
9/27/2025,2,Ball Race,250,250,,,,,
9/27/2025,1,Grease,10,10,,,,,
9/27/2025,3,Belt,10,30,,,,,
9/27/2025,1,Spring,50,50,,,,,
9/27/2025,1,Ignition Switch,200,200,,,,,
9/27/2025,1,Rug,10,10,,,,,
9/27/2025,1,Long Ride,420,420,,,,,
